name,lat,lon,address,type
Metropolitan Deli & Cafe,47.6196483,-122.3552601,,Coffee shops
Mi Plus,47.6210974,-122.3387199,,Coffee shops
Amazing Thai Cuisine,47.6668189,-122.3171951,5210 Roosevelt Way Northeast Seattle 98105,Coffee shops
Anchorhead Coffee Co,47.6133741,-122.3346773,1600 7th Avenue ,Coffee shops
Cafe Hitchcock,47.6038318,-122.3351568,818 1st Avenue Seattle 98104,Coffee shops
The Bridge Coffee House,47.7174468,-122.3322568,,Coffee shops
Via Vadi Caffé,47.5263085,-122.3145127,,Coffee shops
The Station,47.5795449,-122.311882,1600 South Roberto Maestas Festival Street Seattle 98144,Coffee shops
Starbucks,47.6171347,-122.3298229,,Coffee shops
Corner Stone Cafe & Deli,47.6171966,-122.3435168,591 Battery Street ,Coffee shops
Konvene Coffee & Cafe,47.6247794,-122.3471762,,Coffee shops
Fonte Micro Coffee Roaster,47.6170153,-122.3464157,,Coffee shops
Swansons Café,47.6999464,-122.3782232,,Coffee shops
Top Pot Doughnuts,47.610312,-122.341033,,Coffee shops
Starbucks,47.6821479,-122.3172501,,Coffee shops
Urban Luxe Cafe,47.6730696,-122.3175409,6105 Roosevelt Way Northeast ,Coffee shops
20 Oz Tea,47.6357623,-122.3257894,1823 Eastlake Avenue East ,Coffee shops
Freya Café,47.6684764,-122.3924134,2655 Northwest Market Street Seattle 98107,Coffee shops
General Porpoise Doughnuts - Pioneer Square,47.5990726,-122.3344279,401 1st Avenue South ,Coffee shops
Dona Queen,47.5805575,-122.3296934,2445 4th Avenue South ,Coffee shops
Umbria,47.5572441,-122.2845381,,Coffee shops
Chè Dessert,47.5384603,-122.2823622,,Coffee shops
Donut Factory,47.6610617,-122.317271,4336 Roosevelt Way Northeast Seattle 98105,Coffee shops
Ikor Cafe,47.7049367,-122.3542948,323 North 105th Street ,Coffee shops
Eastern Cafe,47.5978453,-122.3245156,510 Maynard Avenue South ,Coffee shops
Raised Doughnuts,47.6127679,-122.3016849,2301 East Union Street Seattle 98122,Coffee shops
Seattle Freeze,47.5487782,-122.3171352,,Coffee shops
Realfine Coffee,47.5634117,-122.3782481,4480 Fauntleroy Way Southwest ,Coffee shops
Starbucks,47.520867,-122.267607,,Coffee shops
Frankie & Jo's - Capitol Hill,47.6130833,-122.3188989,1010 East Union Street ,Coffee shops
Sound and Fog,47.5599043,-122.3830747,4735 40th Avenue Southwest ,Coffee shops
Caffè Umbria,47.6299284,-122.3412,1201 Westlake Avenue North Seattle 98109,Coffee shops
Belle Epicurean,47.6057382,-122.333238,925 4th Avenue ,Coffee shops
General Porpoise Doughnuts - Amazon Spheres,47.6155767,-122.3395343,2101 7th Avenue Seattle 98121,Coffee shops
Piroshky Piroshky at Century Square,47.6100836,-122.3377999,1501 4th Avenue Seattle 98101,Coffee shops
Caffe Migliore,47.607779,-122.33475,,Coffee shops
The Original Deli,47.6074818,-122.3348689,1215 4th Avenue ,Coffee shops
Café Frieda,47.6072541,-122.3244487,,Coffee shops
Dilettante Mocha Café,47.6123814,-122.3375307,1601 5th Avenue ,Coffee shops
Macrina Bakery - Aloha,47.6265669,-122.306994,,Coffee shops
CANUC,47.6638017,-122.3129509,4730 University Way Northeast Seattle 98105,Coffee shops
Capsule Cafe,47.6615202,-122.3133017,4507 University Way Northeast Seattle ,Coffee shops
Unity Museum,47.6610104,-122.3135432,,Coffee shops
Kitanda,47.6611687,-122.3158201,,Coffee shops
Iki Tea,47.6142138,-122.3198006,916 East Pike Street ,Coffee shops
Cascade Coffee Works,47.6210613,-122.3347662,1130 Thomas Street ,Coffee shops
Basecamp Cafe,47.6212133,-122.32172,800 East Thomas Street Seattle 98102,Coffee shops
Shug’s Mini,47.5700511,-122.3865122,,Coffee shops
Ugly Mug Cafe,47.6482738,-122.3780297,1609 West Dravus Street ,Coffee shops
Nana’s Green Tea,47.6161711,-122.3330473,,Coffee shops
Mount&Bao,47.7202265,-122.2944056,12534 Lake City Way Northeast Seattle 98125,Coffee shops
Hood Famous Cafe and Bar,47.598199,-122.3275224,,Coffee shops
L’Experience Paris,47.5832528,-122.2327738,3020 78th Avenue Southeast ,Coffee shops
Moore Coffee Seattle,47.6107718,-122.3409566,112 Stewart Street Seattle 98101,Coffee shops
Atulea,47.616908,-122.3171665,,Coffee shops
R&M Dessert Bar,47.6139539,-122.3240318,,Coffee shops
Sharetea,47.6070922,-122.3205264,530,Coffee shops
Starbucks,47.5376032,-122.2829914,3900 South Othello Street Seattle 98118,Coffee shops
Poindexter,47.6614305,-122.3144657,4507 Brooklyn Avenue Northeast 98105,Coffee shops
Fulcrum Coffee,47.616642,-122.342594,590 Bell Street Seattle 98121,Coffee shops
Just Poké,47.6494892,-122.3483268,734 North 34th Street ,Coffee shops
Cafe Limoncello,47.6222408,-122.3589117,150 West Harrison Street ,Coffee shops
Lassi and Spice,47.6228585,-122.3346342,423 Fairview Avenue North ,Coffee shops
Jujubeet - University Village,47.66499,-122.3019399,,Coffee shops
Starbucks,47.5612673,-122.3852753,,Coffee shops
Beehive Espresso,47.7011236,-122.362787,,Coffee shops
Microsoft Café,47.6530733,-122.3050129,3800 East Stevens Way Northeast Seattle 98195,Coffee shops
,47.4991938,-122.3064995,2015 South 116th Street Burien 98168,Coffee shops
Little Oddfellows,47.6147526,-122.3199576,,Coffee shops
Byrek & Bagguette,47.6587021,-122.3133898,4209 University Way Northeast Seattle ,Coffee shops
Sweet Alchemy Ice Creamery,47.6685143,-122.3786209,1555 Northwest Market Street ,Coffee shops
Tougo Coffee Co.,47.6019366,-122.321159,860 Yesler Way ,Coffee shops
Bauhaus,47.6237821,-122.3221771,515 Harvard Avenue East Seattle 98102,Coffee shops
Mighty O Donuts,47.6169526,-122.332396,,Coffee shops
Dont Yell At Me,47.619578,-122.321059,125 Broadway East Seattle 98102,Coffee shops
Jenny Smoothie Bar,47.7007452,-122.3626186,9776 Holman Road Northwest Seattle 98117,Coffee shops
Cortina Café,47.6106143,-122.3318286,,Coffee shops
Yi Fang Tea,47.6652906,-122.312876,,Coffee shops
Gourmondo Cafe,47.6196139,-122.3601274,,Coffee shops
Santo Coffee Co.,47.6756861,-122.3133457,,Coffee shops
Panama Hotel Tea & Coffee,47.5999252,-122.3260058,,Coffee shops
Diva,47.6027991,-122.3286689,,Coffee shops
Homegrown,47.583434,-122.2327611,3016 78th Avenue Southeast Mercer Island 98040,Coffee shops
Union Coffee,47.6128058,-122.3011069,2407 East Union Street Seattle 98122,Coffee shops
Off the Rez Cafe,47.66019,-122.311331,4300 15th Avenue Northeast Seattle 98105,Coffee shops
Two Kick Coffee,47.6490125,-122.3574865,3208 Queen Anne Avenue North Seattle 98109,Coffee shops
Starbucks,47.6206617,-122.3131775,,Coffee shops
Musashi Newsroom,47.6689701,-122.375872,1448 Northwest Market Street Seattle 98107,Coffee shops
Tea House Gallery,47.6904176,-122.3828828,,Coffee shops
Nos Nos Coffee House,47.5466765,-122.3760996,,Coffee shops
Starbucks,47.6180642,-122.3037961,,Coffee shops
Nielsen's Pastries,47.6240792,-122.359162,520 2nd Avenue West Seattle 98119,Coffee shops
Urban Gyro,47.6205014,-122.3340599,,Coffee shops
Preserve and Gather,47.6907772,-122.3631151,358 Northwest 85th Street 98117,Coffee shops
Café Hagen,47.6209994,-122.3314322,1252 East Thomas Street ,Coffee shops
Cedar and Spoke,47.6116692,-122.346074, Seattle ,Coffee shops
Olympia Coffee,47.5693867,-122.3865954,3840 California Avenue Southwest Seattle 98116,Coffee shops
Luu's,47.6903134,-122.291147,8507 35th Avenue Northeast Seattle ,Coffee shops
Firehouse Coffee,47.668849,-122.3914382,2622 Northwest Market Street Seattle 98107,Coffee shops
Le Fournil,47.6508914,-122.321595,3230 Eastlake Avenue East ,Coffee shops
Jibe Espresso Bar,47.6806003,-122.4047438,7001 Seaview Avenue Northwest ,Coffee shops
Starbucks,47.6597396,-122.3685179,,Coffee shops
The Salty Shack,47.6612596,-122.332846,,Coffee shops
Red Arrow Coffee,47.6685232,-122.3629857,,Coffee shops
trübistro,47.6062433,-122.3236856,610 Terry Avenue Seattle 98104,Coffee shops
Sip House,47.665029,-122.314412,,Coffee shops
Phin vietnamese coffee & etc,47.598778,-122.3198523,,Coffee shops
La Rue Creperie + Espresso,47.6183101,-122.325611,1525 East Olive Way Seattle 98122,Coffee shops
Resistencia Coffee,47.5263373,-122.3154114,1249 South Cloverdale Street Seattle 98108,Coffee shops
Cafe Argento,47.6163091,-122.31718,1125 East Olive Street Seattle 98122,Coffee shops
Cemitas La Po,47.5156966,-122.3562875,,Coffee shops
Pilgrim Coffeehouse,47.7023319,-122.343832,10002 Aurora Avenue North Seattle 98133,Coffee shops
Retro Coffee,47.606352,-122.3314315,,Coffee shops
Seattle Sunshine Coffee,47.6688607,-122.2900138,5508 35th Avenue Northeast ,Coffee shops
Tropical Berry,47.6904083,-122.2909395,8505 35th Avenue Northeast Seattle 98115,Coffee shops
Cheeky Cafe,47.5993477,-122.310108,1700 South Jackson Street 98144,Coffee shops
Hello Em Việt Coffee & Roastery,47.5973809,-122.3154424,98144,Coffee shops
Casa Caffè,47.4859266,-122.3335495,,Coffee shops
Good Weather Bicycle & Café,47.6137519,-122.317359,1424 11th Avenue 98122,Coffee shops
Armistice,47.6384288,-122.3261181,2201 Eastlake Avenue East ,Coffee shops
Starbucks,47.706062,-122.3249263,10601 5th Avenue Northeast Seattle 98125,Coffee shops
Fresh Flours Café,47.5188065,-122.3562226,,Coffee shops
Riveted Coffee,47.690515,-122.3668377,,Coffee shops
Starbucks,47.6082644,-122.3386109,,Coffee shops
Husky Grind,47.6558508,-122.313651,1315 Northeast Campus Parkway Seattle 98105,Coffee shops
Caffè Torino,47.6223223,-122.3301699,422 Yale Avenue North ,Coffee shops
Flora Bakehouse,47.5533843,-122.312794,,Coffee shops
Starbucks,47.709453,-122.3248342,302 Northeast Northgate Way Seattle 98125,Coffee shops
Umami Kushi,47.5204149,-122.263325,9099 Seward Park Avenue South Seattle 98118,Coffee shops
,47.6142873,-122.3365765,,Coffee shops
Starbucks,47.7094477,-122.3169544,11100 Roosevelt Way Northeast Seattle 98125,Coffee shops
Tous Les Jours,47.618732,-122.3374072,,Coffee shops
Coffeeholic House,47.5572208,-122.286002,98118,Coffee shops
Lado a Lado,47.6153459,-122.3258283,,Coffee shops
Grumpy Bean,47.6158477,-122.3344228,,Coffee shops
Kitanda,47.617685,-122.3396428,2202 8th Avenue Seattle 98121,Coffee shops
Mammoth,47.6662192,-122.3832739,5239 Ballard Avenue Northwest ,Coffee shops
Epic Cafe,47.7041807,-122.3011828,10336 Lake City Way Northeast Seattle 98125,Coffee shops
Old Salt Fish and Bagels,47.6510361,-122.3432323,,Coffee shops
Orin's Place,47.6589005,-122.308351,4295 East Stevens Way Northeast Seattle 98195,Coffee shops
Denny Café,47.6593412,-122.305912,4295 Little Canoe Channel Northeast Seattle 98195,Coffee shops
Onda Origins,47.551657,-122.2776821,5600 Rainier Avenue South Seattle 98118,Coffee shops
Sunright Tea Studio,47.6624814,-122.3176421,545 Roosevelt Way Northeast Seattle 98105,Coffee shops
The Buzz,47.6549498,-122.3125056,,Coffee shops
Evolutionary Grounds,47.6523247,-122.310093,3747 West Stevens Way Northeast Seattle 98126,Coffee shops
West Seattle Grounds,47.5841214,-122.3866194,2141 California Avenue Southwest Seattle 98116,Coffee shops
Public Grounds,47.6573767,-122.3104146,4105 Memorial Way Northeast Seattle 98105,Coffee shops
Starbucks,47.6548932,-122.311775,3980 15th Avenue Northeast Seattle 98195,Coffee shops
Willy's Cafe,47.6811675,-122.2605972,,Coffee shops
Light Sleeper,47.6137313,-122.3175329,,Coffee shops
Wunderground,47.6139795,-122.3175684,,Coffee shops
Boba Up,47.6580382,-122.3133758,,Coffee shops
HeartBeet,47.6346035,-122.3572054,1635 Queen Anne Avenue North Seattle 98109,Coffee shops
Tea King,47.6333279,-122.3420933,1600 Dexter Avenue North ,Coffee shops
203ºF Coffee Company,47.6251297,-122.3368499,610 Terry Avenue North ,Coffee shops
Happy Lemon,47.6174577,-122.3403413,2245,Coffee shops
West Bay,47.583443,-122.3745596,,Coffee shops
Hagen,47.6263851,-122.3473932,800 5th Avenue North ,Coffee shops
Tea Addicts,47.6759555,-122.3126994,1410 Northeast 65th Street Seattle 98115,Coffee shops
The Shop by Porter,47.6064246,-122.3375333,1201 2nd Avenue Seattle 98101,Coffee shops
The Burnt Coffee Co.,47.6494597,-122.3759634,3232 15th Avenue West ,Coffee shops
Starbucks,47.5769813,-122.2968156,2921 Martin Luther King Junior Way South Seattle 98144,Coffee shops
Kelly Cannoli,47.7106669,-122.3000651,,Coffee shops
Starbucks,47.6799917,-122.3254943,7100 East Green Lake Drive North Seattle 98115,Coffee shops
Oxbow,47.6398305,-122.3023469,2307 24th Avenue East Seattle 98112,Coffee shops
Fremont Coffee Company,47.6517074,-122.3530759,459 North 36th Street Seattle 98103,Coffee shops
Gather + Graze Café,47.669294,-122.3496076,,Coffee shops
Queen Anne Coffee Co.,47.6352114,-122.3573363,1811 Queen Anne Avenue North Seattle 98109,Coffee shops
Starbucks,47.5457169,-122.2850787,6310 Martin Luther King Junior Way South Seattle 98118,Coffee shops
Victrola Coffee Roasters,47.6143299,-122.3272995,310 East Pike Street Seattle 98122,Coffee shops
Starbucks Reserve,47.6140366,-122.328356,1124 Pike Street Seattle 98101,Coffee shops
Pim Bikes & Coffee,47.6562349,-122.3626227,4013 Leary Way Northwest Seattle 98107,Coffee shops
Irwin's Bakery And Coffee House,47.6554359,-122.3328118,2123 North 40th Street Seattle 98103,Coffee shops
Ballard Coffee Co.,47.6718217,-122.3764898,5905 15th Avenue Northwest Seattle 98107,Coffee shops
Ballard Pho & Teriyaki,47.6751527,-122.3764958,6315 15th Avenue Northwest Seattle 98107,Coffee shops
Starbucks,47.6410308,-122.3255544,2344 Eastlake Avenue East Seattle 98102,Coffee shops
Wild Mountain Cafe,47.6908669,-122.3745663,1408 Northwest 85th Street Seattle 98117,Coffee shops
Red Rock Cafe,47.7327732,-122.3456315,14313 Aurora Avenue North Seattle 98133,Coffee shops
Top Pot Doughnuts,47.6791466,-122.2906162,6855 35th Avenue Northeast Seattle 98115,Coffee shops
Stumbletown Ballard,47.6757841,-122.3604924,6256 3rd Avenue Northwest Seattle 98107,Coffee shops
The Wild Cup,47.6664918,-122.3504889,,Coffee shops
Chocolati Café,47.6854732,-122.3359459,7810 East Green Lake Drive North Seattle 98103,Coffee shops
Meraki Tea Bar,47.6632874,-122.3145645,4701 Brooklyn Avenue Northeast Seattle 98105,Coffee shops
Seven Market & Cafe,47.6691018,-122.3060537,2007 Northeast Ravenna Boulevard Seattle 98105,Coffee shops
Belle Epicurean,47.6260548,-122.2920326,3109 East Madison Street Seattle 98112,Coffee shops
Grillbird Teriyaki,47.5445134,-122.3767541,6501 35th Avenue Southwest Seattle 98126,Coffee shops
Caffe Ladro,47.5403173,-122.3875687,7011 California Avenue Southwest Seattle 98136,Coffee shops
Starbucks,47.6298439,-122.3720561,1144 Elliott Avenue West Seattle 98119,Coffee shops
Conduit Coffee,47.6424267,-122.3437724,2501 Westlake Avenue North Seattle 98109,Coffee shops
Lula Coffee Co.,47.5766701,-122.321051,3100 Airport Way South Seattle 98134,Coffee shops
Starbucks,47.5841925,-122.3338829,1962 1st Avenue South Seattle 98134,Coffee shops
Á-Châu Cafe & Deli,47.5405603,-122.2711928,6902 Rainier Avenue South Seattle 98118,Coffee shops
Ambrosia,47.5390263,-122.2824346,6951 Martin Luther King Junior Way South Seattle 98118,Coffee shops
,47.5801508,-122.3127176,2532 Beacon Avenue South Seattle 98144,Coffee shops
Central Cafe,47.6078353,-122.2994614,2509 East Cherry Street Seattle 98122,Coffee shops
Cafe Selam,47.6077889,-122.2972534,2715 East Cherry Street ,Coffee shops
Cafe de Monde,47.6116892,-122.303061,1101 23rd Avenue Seattle 98122,Coffee shops
Pearls Tea & Coffee,47.5591637,-122.3626632,,Coffee shops
Volunteer Park Cafe & Pantry,47.6324463,-122.3101429,1501 17th Avenue East Seattle 98112,Coffee shops
Starbucks,47.5642639,-122.3770318,4408 Fauntleroy Way Southwest Seattle 98126,Coffee shops
C&P Coffee Company,47.5516797,-122.3866497,5612 California Avenue Southwest Seattle 98136,Coffee shops
,47.5459953,-122.3171899,1132 South Albro Place Seattle 98108,Coffee shops
The Hangar Cafe,47.5467198,-122.3164138,6261 13th Avenue South Seattle 98108,Coffee shops
Coastline Burgers,47.5633285,-122.3864782,4444 California Avenue Southwest Seattle 98116,Coffee shops
Pressed,47.6250823,-122.3551875,604 1st Avenue North Seattle 98109,Coffee shops
BB's Teriyaki Grill,47.6062623,-122.3352637,1111 3rd Avenue Seattle 98101,Coffee shops
Roosters Espresso,47.6858079,-122.3148023,7809 Lake City Way Northeast Seattle 98115,Coffee shops
Bus Stop Espresso,47.6760621,-122.3197738,800 Northeast 65th Street Seattle 98115,Coffee shops
Starbucks,47.5809801,-122.3840719,4101 Southwest Admiral Way Seattle 98116,Coffee shops
Diva Espresso,47.6868161,-122.3550806,7916 Greenwood Avenue North Seattle 98103,Coffee shops
Jumpin' Jimmy's Java,47.6761176,-122.3769809,,Coffee shops
Kickstart Coffee,47.7285301,-122.2440696,,Coffee shops
Queen Bee,47.6357492,-122.2221892,8805 Points Drive Northeast Clyde Hill 98004,Coffee shops
Citizen Cafe,47.6256982,-122.3459519,706 Taylor Avenue North Seattle 98109,Coffee shops
My Choice Espresso,47.5086771,-122.3553592,,Coffee shops
Jardin Tea,47.5973127,-122.327513,604 5th Avenue South Seattle 98104,Coffee shops
Dochi,47.5974012,-122.3271287,515;604 South Weller Street Seattle 98104,Coffee shops
Gourmet Latté,47.6941292,-122.3756827,,Coffee shops
Seattle Bay Creamery,47.6061323,-122.34164,,Coffee shops
Caffe Migliore,47.6088311,-122.3357715,1325 4th Avenue Seattle ,Coffee shops
,47.7343991,-122.3454359,,Coffee shops
Gourmet Latte Espresso Bars,47.6241792,-122.36479,540 Elliott Avenue West Seattle 98119,Coffee shops
Starbucks,47.6894536,-122.3449954,,Coffee shops
Starbucks,47.6668837,-122.376656,5221 15th Avenue Northwest Seattle 98107,Coffee shops
Lucca Espresso,47.6602161,-122.3665815,4351 8th Avenue Northwest Seattle 98107,Coffee shops
Cafe Red,47.5375434,-122.2809757,7148 Martin Luther King Junior Way South Seattle 98118,Coffee shops
LadyBug Bikini Espresso,47.5177314,-122.3157098,9525 14th Avenue South Seattle 98108,Coffee shops
,47.7467029,-122.345889,,Coffee shops
Family Friendly Espresso,47.4845004,-122.2711458,,Coffee shops
Empire,47.5585112,-122.2842452,3829 South Edmunds Street Seattle 98118,Coffee shops
Divine Decedence,47.5457065,-122.3269649,551 South Michigan Street Seattle 98108,Coffee shops
Chicka Latte,47.7075897,-122.3450403,10733 Aurora Avenue North Seattle 98133,Coffee shops
Ladybug Bikini Espresso,47.5775873,-122.329345,,Coffee shops
Cream Cafe,47.4875941,-122.3503028,12825 Ambaum Boulevard Southwest Burien 98146,Coffee shops
BigFoot Java,47.4881903,-122.3492258,1023 Southwest 128th Street Burien 98146-3127,Coffee shops
Patrick’s Café and Bakery,47.5135502,-122.3542112,10003 15th Avenue Southwest Seattle 98146,Coffee shops
,47.4888579,-122.3112207,12666 Des Moines Memorial Drive South Burien 98168,Coffee shops
,47.4882523,-122.3343129,12805 1st Avenue South Burien 98168,Coffee shops
Starbucks,47.7397904,-122.3447178, Aurora Avenue North Shoreline 98133,Coffee shops
Fit Bar Cafe,47.583551,-122.3862317,2222 California Avenue Southwest Seattle 98116,Coffee shops
Starbucks,47.4840831,-122.2168656,68 Rainier Avenue South Renton 98057,Coffee shops
Starbucks,47.5141069,-122.3548283,9862 16th Avenue Southwest Seattle 98106,Coffee shops
